0.000000	0.000000
0.750000	0.750000
1.500000	1.500000
2.250000	2.250000
3.000000	3.000000
3.750000	3.750000
4.500000	4.500000
5.250000	5.250000
6.000000	6.000000
6.750000	6.750000
7.500000	7.500000
8.250000	8.250000
9.000000	9.000000
9.750000	9.750000
10.500000	10.500000
11.250000	11.250000
12.000000	12.000000
12.750000	12.750000
13.500000	13.500000
14.250000	14.250000
15.000000	15.000000
15.750000	15.750000
16.500000	16.500000
17.250000	17.250000
18.000000	18.000000
18.750000	18.750000
19.500000	19.500000
20.250000	20.250000
21.000000	21.000000
21.750000	21.750000
22.500000	22.500000
23.250000	23.250000
24.000000	24.000000
24.750000	24.750000
25.500000	25.500000
26.250000	26.250000
27.000000	27.000000
27.750000	27.750000
28.500000	28.500000
29.250000	29.250000
30.000000	30.000000
30.750000	30.750000
31.500000	31.500000
32.250000	32.250000
33.000000	33.000000
33.750000	33.750000
34.500000	34.500000
35.250000	35.250000
36.000000	36.000000
36.750000	36.750000
37.500000	37.500000
38.250000	38.250000
39.000000	39.000000
39.750000	39.750000
40.500000	40.500000
41.250000	41.250000
42.000000	42.000000
42.750000	42.750000
43.500000	43.500000
44.250000	44.250000
45.000000	45.000000
45.750000	45.750000
46.500000	46.500000
47.250000	47.250000
48.000000	48.000000
48.750000	48.750000
49.500000	49.500000
50.250000	50.250000
51.000000	51.000000
51.750000	51.750000
52.500000	52.500000
53.250000	53.250000
54.000000	54.000000
54.750000	54.750000
55.500000	55.500000
56.250000	56.250000
57.000000	57.000000
57.750000	57.750000
58.500000	58.500000
59.250000	59.250000
60.000000	60.000000
60.750000	60.750000
61.500000	61.500000
62.250000	62.250000
63.000000	63.000000
63.750000	63.750000
64.500000	64.500000
65.250000	65.250000
66.000000	66.000000
66.750000	66.750000
67.500000	67.500000
68.250000	68.250000
69.000000	69.000000
69.750000	69.750000
70.500000	70.500000
71.250000	71.250000
72.000000	72.000000
72.750000	72.750000
73.500000	73.500000
74.250000	74.250000
75.000000	75.000000
75.750000	75.750000
76.500000	76.500000
77.250000	77.250000
78.000000	78.000000
78.750000	78.750000
79.500000	79.500000
80.250000	80.250000
81.000000	81.000000
81.750000	81.750000
82.500000	82.500000
83.250000	83.250000
84.000000	84.000000
84.750000	84.750000
85.500000	85.500000
86.250000	86.250000
87.000000	87.000000
87.750000	87.750000
88.500000	88.500000
89.250000	89.250000
90.000000	90.000000
90.750000	90.750000
91.500000	91.500000
92.250000	92.250000
93.000000	93.000000
93.750000	93.750000
94.500000	94.500000
95.250000	95.250000
96.000000	96.000000
96.750000	96.750000
97.500000	97.500000
98.250000	98.250000
99.000000	99.000000
99.750000	99.750000
100.500000	100.500000
101.250000	101.250000
102.000000	102.000000
102.750000	102.750000
103.500000	103.500000
104.250000	104.250000
105.000000	105.000000
105.750000	105.750000
106.500000	106.500000
107.250000	107.250000
108.000000	108.000000
108.750000	108.750000
109.500000	109.500000
110.250000	110.250000
111.000000	111.000000
111.750000	111.750000
112.500000	112.500000
113.250000	113.250000
114.000000	114.000000
114.750000	114.750000
115.500000	115.500000
116.250000	116.250000
117.000000	117.000000
117.750000	117.750000
118.500000	118.500000
119.250000	119.250000
120.000000	120.000000
120.750000	120.750000
121.500000	121.500000
122.250000	122.250000
123.000000	123.000000
124.500000	124.500000
126.000000	126.000000
127.500000	127.500000
